ReqID,Core,WCLatency,Arrival_Time,Finish_Time
238482,2,342,2542051,2542393
238476,3,342,2542165,2542507
238488,1,342,2542279,2542621
238492,2,342,2542393,2542735
238494,3,342,2542507,2542849
238498,1,342,2542621,2542963
238500,2,342,2542735,2543077
238514,3,342,2542849,2543191
238529,1,342,2542963,2543305
238504,2,342,2543077,2543419
238541,3,342,2543191,2543533
238533,1,342,2543305,2543647
238538,2,342,2543419,2543761
238545,3,342,2543533,2543875
238550,1,342,2543647,2543989
238562,2,342,2543761,2544103
238556,3,342,2543875,2544217
238568,1,342,2543989,2544331
238572,2,342,2544103,2544445
238574,3,342,2544217,2544559
238578,1,342,2544331,2544673
238580,2,342,2544445,2544787
238590,3,342,2544559,2544901
238592,1,343,2544673,2545016
238584,2,342,2544787,2545129
238604,3,342,2544901,2545243
238596,1,341,2545016,2545357
238601,2,342,2545129,2545471
238608,3,342,2545243,2545585
238613,1,342,2545357,2545699
238625,2,342,2545471,2545813
238619,3,342,2545585,2545927
238631,1,342,2545699,2546041
238639,2,342,2545813,2546155
238658,3,342,2545927,2546269
238668,1,342,2546041,2546383
238674,2,342,2546155,2546497
238693,3,342,2546269,2546611
238695,1,342,2546383,2546725
238678,2,342,2546497,2546839
238714,3,342,2546611,2546953
238847,0,8,2547051,2547059
238699,1,342,2546725,2547067
238846,0,10,2547073,2547083
238851,0,6,2547083,2547089
238862,0,5,2547089,2547094
238858,0,4,2547094,2547098
238860,0,13,2547098,2547111
238863,0,3,2547111,2547114
238704,2,342,2546839,2547181
238721,3,342,2546953,2547295
238734,1,343,2547067,2547410
238746,2,342,2547181,2547523
238740,3,342,2547295,2547637
238752,1,341,2547410,2547751
238756,2,342,2547523,2547865
238758,3,342,2547637,2547979
238762,1,342,2547751,2548093
238764,2,342,2547865,2548207
238774,3,342,2547979,2548321
238776,1,342,2548093,2548435
238768,2,342,2548207,2548549
238788,3,342,2548321,2548663
238780,1,342,2548435,2548777
238785,2,342,2548549,2548891
238792,3,342,2548663,2549005
238797,1,342,2548777,2549119
238883,2,342,2548891,2549233
238825,3,342,2549005,2549347
238989,0,7,2549407,2549414
238991,0,13,2549414,2549427
238992,0,7,2549427,2549434
239000,0,6,2549434,2549440
238909,1,342,2549119,2549461
239005,0,11,2549455,2549466
239003,0,4,2549466,2549470
239004,0,5,2549470,2549475
239009,0,6,2549475,2549481
238919,2,342,2549233,2549575
238921,3,342,2549347,2549689
238925,1,342,2549461,2549803
238927,2,456,2549575,2550031
238937,3,456,2549689,2550145
238939,1,456,2549803,2550259
238931,2,342,2550031,2550373
238951,3,342,2550145,2550487
238943,1,342,2550259,2550601
238948,2,342,2550373,2550715
238955,3,342,2550487,2550829
238960,1,344,2550601,2550945
238972,2,342,2550715,2551057
238966,3,342,2550829,2551171
238978,1,454,2550945,2551399
238982,2,456,2551057,2551513
238984,3,457,2551171,2551628
239010,1,342,2551399,2551741
239036,2,342,2551513,2551855
239070,3,341,2551628,2551969
239089,1,342,2551741,2552083
239040,2,342,2551855,2552197
239102,3,342,2551969,2552311
239093,1,342,2552083,2552425
239099,2,342,2552197,2552539
239106,3,342,2552311,2552653
239129,1,342,2552425,2552767
239175,2,342,2552539,2552881
239158,3,342,2552653,2552995
239219,1,342,2552767,2553109
239242,2,342,2552881,2553223
239269,3,342,2552995,2553337
239311,1,342,2553109,2553451
239329,2,342,2553223,2553565
239355,3,342,2553337,2553679
239367,1,342,2553451,2553793
239333,2,342,2553565,2553907
239379,3,342,2553679,2554021
239371,1,342,2553793,2554135
239376,2,342,2553907,2554249
239383,3,342,2554021,2554363
239388,1,342,2554135,2554477
239400,2,342,2554249,2554591
239394,3,342,2554363,2554705
239406,1,342,2554477,2554819
239410,2,342,2554591,2554933
239412,3,342,2554705,2555047
239416,1,342,2554819,2555161
239418,2,342,2554933,2555275
239428,3,342,2555047,2555389
239430,1,342,2555161,2555503
239422,2,342,2555275,2555617
239442,3,342,2555389,2555731
239434,1,342,2555503,2555845
239439,2,342,2555617,2555959
239446,3,342,2555731,2556073
239451,1,342,2555845,2556187
239463,2,342,2555959,2556301
239457,3,342,2556073,2556415
239475,1,342,2556187,2556529
239482,2,342,2556301,2556643
239484,3,342,2556415,2556757
239488,1,342,2556529,2556871
239490,2,342,2556643,2556985
239500,3,342,2556757,2557099
239502,1,342,2556871,2557213
239494,2,342,2556985,2557327
239514,3,342,2557099,2557441
239506,1,342,2557213,2557555
239511,2,342,2557327,2557669
239518,3,342,2557441,2557783
239523,1,342,2557555,2557897
239535,2,342,2557669,2558011
239529,3,342,2557783,2558125
239541,1,342,2557897,2558239
239545,2,342,2558011,2558353
239547,3,342,2558125,2558467
239551,1,342,2558239,2558581
239553,2,342,2558353,2558695
239563,3,342,2558467,2558809
239565,1,342,2558581,2558923
239557,2,342,2558695,2559037
239577,3,342,2558809,2559151
239569,1,342,2558923,2559265
239574,2,342,2559037,2559379
239581,3,342,2559151,2559493
239586,1,342,2559265,2559607
239655,2,342,2559379,2559721
239621,3,342,2559493,2559835
239694,1,342,2559607,2559949
239708,2,342,2559721,2560063
239710,3,342,2559835,2560177
239714,1,342,2559949,2560291
239716,2,342,2560063,2560405
239726,3,342,2560177,2560519
239728,1,342,2560291,2560633
239720,2,342,2560405,2560747
239740,3,343,2560519,2560862
239732,1,342,2560633,2560975
239737,2,342,2560747,2561089
239744,3,342,2560862,2561204
239749,1,456,2560975,2561431
239761,2,456,2561089,2561545
239755,3,456,2561204,2561660
239767,1,342,2561431,2561773
239771,2,342,2561545,2561887
239773,3,342,2561660,2562002
239777,1,342,2561773,2562115
239779,2,342,2561887,2562229
239789,3,341,2562002,2562343
239791,1,342,2562115,2562457
239783,2,342,2562229,2562571
239803,3,343,2562343,2562686
239795,1,342,2562457,2562799
239800,2,342,2562571,2562913
240034,0,7,2562985,2562992
239807,3,342,2562686,2563028
239812,1,342,2562799,2563141
239881,2,342,2562913,2563255
239841,3,456,2563028,2563484
239912,1,456,2563141,2563597
239916,2,456,2563255,2563711
239918,3,342,2563484,2563826
239922,1,342,2563597,2563939
239959,2,342,2563711,2564053
239941,3,341,2563826,2564167
239980,1,342,2563939,2564281
240072,2,342,2564053,2564395
239990,3,342,2564167,2564509
240094,1,342,2564281,2564623
240111,2,342,2564395,2564737
240129,3,342,2564509,2564851
240146,1,342,2564623,2564965
240164,2,342,2564737,2565079
240182,3,342,2564851,2565193
240199,1,342,2564965,2565307
240216,2,342,2565079,2565421
240233,3,342,2565193,2565535
240250,1,342,2565307,2565649
240268,2,342,2565421,2565763
240285,3,342,2565535,2565877
240303,1,342,2565649,2565991
240320,2,342,2565763,2566105
240337,3,342,2565877,2566219
240354,1,342,2565991,2566333
240371,2,342,2566105,2566447
240388,3,342,2566219,2566561
240405,1,342,2566333,2566675
240422,2,342,2566447,2566789
240439,3,342,2566561,2566903
240456,1,342,2566675,2567017
240473,2,342,2566789,2567131
240490,3,342,2566903,2567245
240507,1,342,2567017,2567359
240524,2,342,2567131,2567473
240541,3,342,2567245,2567587
240558,1,342,2567359,2567701
240575,2,342,2567473,2567815
240592,3,342,2567587,2567929
240609,1,342,2567701,2568043
240631,2,342,2567815,2568157
240650,3,342,2567929,2568271
240667,1,342,2568043,2568385
240684,2,342,2568157,2568499
240701,3,342,2568271,2568613
240718,1,342,2568385,2568727
240735,2,342,2568499,2568841
240752,3,342,2568613,2568955
240778,1,342,2568727,2569069
240796,2,342,2568841,2569183
240829,3,342,2568955,2569297
240846,1,342,2569069,2569411
240863,2,342,2569183,2569525
240880,3,342,2569297,2569639
240897,1,342,2569411,2569753
240914,2,342,2569525,2569867
240931,3,342,2569639,2569981
240948,1,342,2569753,2570095
240965,2,342,2569867,2570209
240984,3,342,2569981,2570323
241001,1,342,2570095,2570437
241018,2,342,2570209,2570551
241035,3,342,2570323,2570665
241052,1,342,2570437,2570779
241070,2,342,2570551,2570893
241088,3,342,2570665,2571007
241106,1,342,2570779,2571121
241124,2,342,2570893,2571235
241141,3,342,2571007,2571349
241158,1,342,2571121,2571463
241175,2,342,2571235,2571577
241192,3,342,2571349,2571691
241209,1,342,2571463,2571805
241226,2,342,2571577,2571919
241243,3,342,2571691,2572033
241260,1,342,2571805,2572147
241284,2,342,2571919,2572261
241311,3,342,2572033,2572375
241328,1,342,2572147,2572489
241345,2,342,2572261,2572603
241362,3,342,2572375,2572717
241379,1,342,2572489,2572831
241396,2,342,2572603,2572945
241413,3,342,2572717,2573059
241430,1,342,2572831,2573173
241447,2,342,2572945,2573287
241464,3,342,2573059,2573401
241481,1,342,2573173,2573515
241498,2,342,2573287,2573629
241515,3,342,2573401,2573743
241532,1,342,2573515,2573857
241549,2,342,2573629,2573971
241566,3,342,2573743,2574085
241583,1,342,2573857,2574199
241600,2,342,2573971,2574313
241617,3,342,2574085,2574427
241634,1,342,2574199,2574541
241651,2,342,2574313,2574655
241668,3,342,2574427,2574769
241814,0,11,2574763,2574774
241685,1,342,2574541,2574883
241702,2,342,2574655,2574997
241719,3,342,2574769,2575111
241741,1,456,2574883,2575339
241780,2,456,2574997,2575453
241820,3,456,2575111,2575567
241837,1,342,2575339,2575681
241854,2,342,2575453,2575795
241871,3,342,2575567,2575909
241889,1,342,2575681,2576023
241819,0,423,2575713,2576136
241906,2,456,2575795,2576251
241923,3,456,2575909,2576365
241940,1,456,2576023,2576479
241985,2,456,2576251,2576707
242014,3,456,2576365,2576821
242050,1,456,2576479,2576935
242097,2,342,2576707,2577049
242129,3,342,2576821,2577163
242170,1,342,2576935,2577277
242217,2,342,2577049,2577391
242237,3,342,2577163,2577505
242255,1,342,2577277,2577619
242272,2,342,2577391,2577733
242289,3,342,2577505,2577847
242306,1,342,2577619,2577961
242323,2,342,2577733,2578075
242340,3,342,2577847,2578189
242357,1,342,2577961,2578303
242374,2,342,2578075,2578417
242391,3,342,2578189,2578531
242408,1,342,2578303,2578645
242425,2,342,2578417,2578759
242442,3,342,2578531,2578873
242459,1,342,2578645,2578987
242476,2,342,2578759,2579101
242493,3,342,2578873,2579215
242510,1,342,2578987,2579329
242527,2,342,2579101,2579443
242544,3,342,2579215,2579557
242561,1,342,2579329,2579671
242578,2,342,2579443,2579785
242595,3,342,2579557,2579899
242612,1,342,2579671,2580013
242629,2,342,2579785,2580127
242646,3,342,2579899,2580241
242663,1,342,2580013,2580355
242680,2,342,2580127,2580469
242690,3,342,2580241,2580583
242707,1,342,2580355,2580697
242681,2,343,2580469,2580812
242726,3,342,2580583,2580925
242708,1,343,2580697,2581040
242685,2,342,2580812,2581154
242727,3,342,2580925,2581267
242712,1,342,2581040,2581382
242717,2,342,2581154,2581496
242731,3,342,2581267,2581609
242736,1,342,2581382,2581724
242721,2,342,2581496,2581838
242754,3,342,2581609,2581951
242740,1,342,2581724,2582066
242724,2,341,2581838,2582179
242758,3,342,2581951,2582293
242743,1,341,2582066,2582407
242745,2,343,2582179,2582522
242761,3,342,2582293,2582635
242763,1,343,2582407,2582750
242749,2,342,2582522,2582864
242775,3,342,2582635,2582977
242767,1,342,2582750,2583092
242772,2,342,2582864,2583206
242779,3,342,2582977,2583319
242784,1,342,2583092,2583434
242806,2,342,2583206,2583548
242790,3,342,2583319,2583661
242812,1,342,2583434,2583776
242816,2,341,2583548,2583889
242818,3,342,2583661,2584003
242822,1,341,2583776,2584117
242824,2,343,2583889,2584232
242834,3,342,2584003,2584345
242836,1,343,2584117,2584460
242828,2,342,2584232,2584574
242848,3,342,2584345,2584687
242840,1,342,2584460,2584802
242845,2,342,2584574,2584916
242852,3,342,2584687,2585029
242857,1,341,2584802,2585143
242869,2,342,2584916,2585258
242863,3,342,2585029,2585371
242875,1,342,2585143,2585485
242879,2,341,2585258,2585599
242881,3,342,2585371,2585713
242885,1,342,2585485,2585827
242887,2,342,2585599,2585941
242897,3,342,2585713,2586055
242899,1,342,2585827,2586169
242995,0,7,2586237,2586244
242998,0,13,2586244,2586257
243002,0,3,2586257,2586260
242891,2,342,2585941,2586283
242911,3,342,2586055,2586397
242903,1,342,2586169,2586511
242908,2,342,2586283,2586625
242915,3,342,2586397,2586739
242920,1,342,2586511,2586853
242932,2,342,2586625,2586967
242926,3,342,2586739,2587081
242938,1,342,2586853,2587195
242942,2,342,2586967,2587309
242944,3,342,2587081,2587423
242948,1,342,2587195,2587537
242950,2,342,2587309,2587651
242960,3,342,2587423,2587765
242962,1,342,2587537,2587879
242954,2,342,2587651,2587993
242974,3,342,2587765,2588107
242966,1,342,2587879,2588221
242971,2,342,2587993,2588335
242978,3,342,2588107,2588449
243136,0,347,2588215,2588562
242989,1,456,2588221,2588677
243065,2,456,2588335,2588791
243027,3,456,2588449,2588905
243082,1,456,2588677,2589133
243086,2,456,2588791,2589247
243088,3,456,2588905,2589361
243092,1,342,2589133,2589475
243094,2,342,2589247,2589589
243104,3,342,2589361,2589703
243106,1,342,2589475,2589817
243098,2,342,2589589,2589931
243118,3,342,2589703,2590045
243110,1,342,2589817,2590159
243115,2,342,2589931,2590273
243122,3,342,2590045,2590387
243127,1,342,2590159,2590501
243153,2,342,2590273,2590615
243133,3,342,2590387,2590729
243160,1,342,2590501,2590843
243164,2,342,2590615,2590957
243166,3,342,2590729,2591071
243171,1,342,2590843,2591185
243173,2,342,2590957,2591299
243183,3,342,2591071,2591413
243185,1,342,2591185,2591527
243177,2,342,2591299,2591641
243222,3,342,2591413,2591755
243189,1,342,2591527,2591869
243204,2,342,2591641,2591983
243226,3,342,2591755,2592097
243231,1,342,2591869,2592211
243243,2,342,2591983,2592325
243237,3,342,2592097,2592439
243249,1,342,2592211,2592553
243253,2,342,2592325,2592667
243255,3,342,2592439,2592781
243259,1,342,2592553,2592895
243261,2,342,2592667,2593009
243271,3,342,2592781,2593123
243273,1,342,2592895,2593237
243265,2,342,2593009,2593351
243285,3,342,2593123,2593465
243277,1,342,2593237,2593579
243282,2,342,2593351,2593693
243289,3,342,2593465,2593807
243294,1,342,2593579,2593921
243306,2,342,2593693,2594035
243300,3,342,2593807,2594149
243312,1,342,2593921,2594263
243316,2,342,2594035,2594377
243318,3,342,2594149,2594491
243322,1,342,2594263,2594605
243324,2,342,2594377,2594719
243334,3,342,2594491,2594833
243336,1,342,2594605,2594947
243328,2,342,2594719,2595061
243348,3,342,2594833,2595175
243340,1,342,2594947,2595289
243345,2,342,2595061,2595403
243352,3,342,2595175,2595517
243357,1,342,2595289,2595631
243369,2,342,2595403,2595745
243363,3,342,2595517,2595859
243375,1,342,2595631,2595973
243379,2,342,2595745,2596087
243381,3,342,2595859,2596201
243385,1,342,2595973,2596315
243480,0,355,2596073,2596428
243393,2,456,2596087,2596543
243417,3,456,2596201,2596657
243429,1,456,2596315,2596771
243499,0,456,2596428,2596884
243397,2,456,2596543,2596999
243441,3,456,2596657,2597113
243433,1,456,2596771,2597227
243438,2,456,2596999,2597455
243445,3,456,2597113,2597569
243450,1,456,2597227,2597683
243462,2,342,2597455,2597797
243456,3,342,2597569,2597911
243468,1,342,2597683,2598025
243472,2,342,2597797,2598139
243474,3,342,2597911,2598253
243478,1,342,2598025,2598367
243487,2,342,2598139,2598481
243517,3,342,2598253,2598595
243532,1,342,2598367,2598709
243494,2,342,2598481,2598823
243545,3,342,2598595,2598937
243536,1,342,2598709,2599051
243542,2,342,2598823,2599165
243549,3,342,2598937,2599279
243554,1,342,2599051,2599393
243568,2,342,2599165,2599507
243561,3,342,2599279,2599621
243574,1,342,2599393,2599735
243578,2,342,2599507,2599849
243580,3,342,2599621,2599963
243584,1,342,2599735,2600077
243586,2,342,2599849,2600191
243596,3,342,2599963,2600305
243598,1,342,2600077,2600419
243590,2,342,2600191,2600533
243610,3,342,2600305,2600647
243602,1,342,2600419,2600761
243607,2,342,2600533,2600875
243614,3,342,2600647,2600989
243690,0,374,2600729,2601103
243619,1,456,2600761,2601217
243631,2,456,2600875,2601331
243625,3,456,2600989,2601445
243637,1,456,2601217,2601673
243641,2,456,2601331,2601787
243643,3,456,2601445,2601901
243647,1,342,2601673,2602015
243649,2,342,2601787,2602129
243659,3,342,2601901,2602243
243661,1,342,2602015,2602357
243653,2,342,2602129,2602471
243673,3,342,2602243,2602585
243665,1,342,2602357,2602699
243670,2,342,2602471,2602813
243677,3,342,2602585,2602927
243682,1,342,2602699,2603041
243699,2,342,2602813,2603155
243688,3,342,2602927,2603269
243706,1,342,2603041,2603383
243710,2,456,2603155,2603611
243712,3,456,2603269,2603725
243717,1,456,2603383,2603839
243719,2,342,2603611,2603953
243729,3,342,2603725,2604067
243731,1,342,2603839,2604181
243723,2,342,2603953,2604295
243743,3,342,2604067,2604409
243735,1,342,2604181,2604523
243740,2,342,2604295,2604637
243747,3,342,2604409,2604751
243752,1,342,2604523,2604865
243764,2,342,2604637,2604979
243758,3,342,2604751,2605093
243770,1,342,2604865,2605207
243783,2,342,2604979,2605321
243785,3,342,2605093,2605435
243805,1,342,2605207,2605549
243808,2,342,2605321,2605663
243818,3,342,2605435,2605777
243820,1,342,2605549,2605891
243812,2,342,2605663,2606005
243832,3,343,2605777,2606120
243824,1,342,2605891,2606233
243829,2,342,2606005,2606347
243836,3,342,2606120,2606462
243841,1,342,2606233,2606575
243853,2,342,2606347,2606689
243847,3,342,2606462,2606804
243859,1,342,2606575,2606917
243863,2,342,2606689,2607031
243865,3,342,2606804,2607146
243869,1,342,2606917,2607259
243871,2,342,2607031,2607373
243881,3,341,2607146,2607487
243883,1,342,2607259,2607601
243875,2,342,2607373,2607715
243895,3,343,2607487,2607830
243887,1,342,2607601,2607943
243892,2,342,2607715,2608057
243899,3,342,2607830,2608172
243904,1,342,2607943,2608285
243916,2,342,2608057,2608399
243910,3,342,2608172,2608514
243939,1,342,2608285,2608627
243943,2,342,2608399,2608741
243945,3,342,2608514,2608856
243949,1,342,2608627,2608969
243986,2,342,2608741,2609083
243968,3,341,2608856,2609197
244007,1,342,2608969,2609311
244056,2,342,2609083,2609425
244017,3,342,2609197,2609539
244078,1,342,2609311,2609653
244095,2,342,2609425,2609767
244112,3,342,2609539,2609881
244129,1,344,2609653,2609997
244151,2,342,2609767,2610109
244385,0,7,2610239,2610246
244189,3,456,2609881,2610337
244228,1,454,2609997,2610451
244258,2,456,2610109,2610565
244291,3,342,2610337,2610679
244322,1,342,2610451,2610793
244354,2,342,2610565,2610907
244408,3,342,2610679,2611021
244447,1,342,2610793,2611135
244481,2,342,2610907,2611249
244518,3,342,2611021,2611363
244552,1,342,2611135,2611477
244586,2,342,2611249,2611591
244613,3,342,2611363,2611705
244630,1,342,2611477,2611819
244647,2,342,2611591,2611933
244664,3,342,2611705,2612047
244681,1,342,2611819,2612161
